Job_ID,Job_Title,Company,Industry,Location,Experience_Years,Salary_INR,Employment_Type,Company_Size,Education_Required,Hiring_Urgency,Open_Positions,Applicant_Count,Skills,Posted_Date
AIJ101252,Data Analyst,CloudMind,Telecom,Mumbai,2,2282534,Onsite,Startup,Bachelor's,High,15,258,"AWS, Excel, PyTorch, SQL, TensorFlow",2025-10-29
AIJ101253,MLOps Engineer,QuantEdge,Retail,Kolkata,1,600280,Remote,Startup,Bachelor's,Medium,2,18,"Azure, LLMs, Python, SQL, Tableau",2026-01-27
AIJ101254,MLOps Engineer,InnoTech,Logistics,Kolkata,0,3414162,Hybrid,Startup,Bachelor's,Medium,1,227,"Deep Learning, LLMs, NLP, Statistics, TensorFlow",2026-03-09
AIJ101255,Machine Learning Engineer,CloudMind,EdTech,Chennai,14,2531436,Remote,Enterprise,Bachelor's,Low,8,286,"Excel, NLP, PyTorch, Python, Statistics",2026-01-07
AIJ101256,AI Engineer,TechNova,Telecom,Kolkata,5,3283538,Remote,Enterprise,PhD,Low,12,498,"Deep Learning, LLMs, Power BI, Tableau, TensorFlow",2025-12-23
AIJ101257,Computer Vision Engineer,AIWorks,Cybersecurity,Bangalore,0,1322411,Onsite,Mid-size,PhD,Low,18,108,"AWS, Excel, Machine Learning, Power BI, Python",2025-08-13
AIJ101258,AI Engineer,InnoTech,Cybersecurity,Mumbai,3,4599065,Remote,Startup,Master's,Medium,6,171,"AWS, LLMs, Machine Learning, Python, SQL",2026-05-06
AIJ101259,AI Engineer,DataSphere,Healthcare,Hyderabad,12,3826508,Hybrid,Mid-size,Master's,Low,1,302,"AWS, Power BI, PyTorch, Python, SQL",2026-03-24
AIJ101260,Data Analyst,DataSphere,EdTech,Pune,0,1023469,Onsite,Mid-size,PhD,Medium,3,110,"Excel, LLMs, SQL, Statistics, Tableau",2025-12-10
AIJ101261,NLP Engineer,InnoTech,Logistics,Bangalore,13,2278467,Hybrid,Mid-size,PhD,Low,8,500,"AWS, Deep Learning, Machine Learning, NLP, Statistics",2025-11-04
AIJ101262,Computer Vision Engineer,QuantEdge,SaaS,Hyderabad,5,1208198,Remote,Startup,PhD,Low,4,351,"Deep Learning, Excel, Machine Learning, NLP, Statistics",2025-07-31
AIJ101263,AI Researcher,NextGen AI,EdTech,Hyderabad,10,2590939,Onsite,Enterprise,PhD,Low,20,245,"Power BI, Python, Statistics, Tableau, TensorFlow",2026-01-19
AIJ101264,NLP Engineer,TechNova,SaaS,Remote,2,1992397,Remote,Startup,Bachelor's,Medium,8,440,"AWS, Deep Learning, Machine Learning, Power BI, Python",2026-03-24
AIJ101265,NLP Engineer,AIWorks,Telecom,Pune,15,1942143,Remote,Startup,PhD,High,1,288,"AWS, Deep Learning, Power BI, PyTorch, Statistics",2026-05-03
AIJ101266,Machine Learning Engineer,QuantEdge,Cybersecurity,Hyderabad,11,4133063,Remote,Enterprise,Bachelor's,Low,9,391,"Deep Learning, Excel, NLP, Python, Tableau",2025-11-25
AIJ101267,Prompt Engineer,AIWorks,Finance,Mumbai,2,1547920,Hybrid,Mid-size,Bachelor's,Medium,1,174,"Deep Learning, Excel, LLMs, SQL, Statistics",2025-09-22
AIJ101268,Data Scientist,Insight Labs,Cybersecurity,Hyderabad,13,1896654,Remote,Startup,Master's,High,18,339,"Deep Learning, NLP, PyTorch, Python, TensorFlow",2025-08-01
AIJ101269,NLP Engineer,NextGen AI,Healthcare,Noida,10,521722,Onsite,Enterprise,Master's,Low,3,246,"Deep Learning, NLP, Power BI, PyTorch, Tableau",2025-07-21
AIJ101270,AI Researcher,QuantEdge,Cybersecurity,Bangalore,12,3404368,Onsite,Mid-size,Master's,High,8,466,"AWS, Azure, Power BI, SQL, Statistics",2025-09-01
AIJ101271,Machine Learning Engineer,Insight Labs,Telecom,Remote,0,4137648,Remote,Mid-size,PhD,Medium,14,349,"LLMs, NLP, PyTorch, Python, SQL",2026-01-10
AIJ101272,Data Scientist,Insight Labs,Logistics,Chennai,10,4070927,Onsite,Enterprise,Bachelor's,Medium,20,456,"Azure, Deep Learning, Excel, LLMs, Tableau",2026-02-22
AIJ101273,Data Scientist,DataSphere,SaaS,Delhi,15,4730926,Remote,Startup,Master's,High,8,189,"Excel, Machine Learning, Python, SQL, Tableau",2026-04-28
AIJ101274,MLOps Engineer,QuantEdge,Retail,Ahmedabad,14,586293,Hybrid,Startup,PhD,Low,3,24,"AWS, Deep Learning, Excel, LLMs, Machine Learning",2026-05-01
AIJ101275,MLOps Engineer,QuantEdge,EdTech,Chennai,6,3422942,Onsite,Enterprise,Bachelor's,Low,17,201,"Azure, Excel, Machine Learning, Power BI, SQL",2025-10-24
AIJ101276,MLOps Engineer,DataSphere,Cybersecurity,Hyderabad,14,2933000,Onsite,Enterprise,PhD,High,15,14,"AWS, Deep Learning, Excel, Power BI, Statistics",2026-03-01
AIJ101277,AI Researcher,InnoTech,Logistics,Pune,6,1602183,Onsite,Enterprise,Bachelor's,High,6,297,"Excel, LLMs, Machine Learning, PyTorch, Tableau",2025-08-24
AIJ101278,Prompt Engineer,NextGen AI,Retail,Delhi,3,4167480,Onsite,Enterprise,Master's,High,5,144,"AWS, LLMs, PyTorch, Statistics, Tableau",2025-12-10
AIJ101279,AI Researcher,NextGen AI,EdTech,Ahmedabad,7,1435895,Onsite,Startup,Bachelor's,Medium,11,357,"Azure, Excel, Machine Learning, NLP, TensorFlow",2026-05-28
AIJ101280,Data Analyst,Insight Labs,Healthcare,Remote,7,3722157,Onsite,Mid-size,Bachelor's,Medium,15,373,"Azure, Deep Learning, NLP, Power BI, Tableau",2025-11-07
AIJ101281,LLM Engineer,CloudMind,Retail,Delhi,6,2132558,Onsite,Startup,PhD,High,2,212,"NLP, Power BI, PyTorch, SQL, TensorFlow",2026-03-17
AIJ101282,Machine Learning Engineer,CloudMind,Telecom,Mumbai,0,2546251,Hybrid,Startup,Master's,Low,2,499,"AWS, Azure, Excel, Machine Learning, NLP",2026-03-13
AIJ101283,MLOps Engineer,DataSphere,Telecom,Hyderabad,13,3201936,Remote,Startup,Bachelor's,High,8,165,"AWS, Azure, NLP, Power BI, Tableau",2026-04-06
AIJ101284,MLOps Engineer,DataSphere,EdTech,Chennai,14,4997848,Hybrid,Enterprise,Master's,Low,3,140,"Azure, Deep Learning, Excel, Python, SQL",2026-01-15
AIJ101285,LLM Engineer,TechNova,SaaS,Kolkata,9,2990266,Remote,Mid-size,PhD,Low,6,112,"Machine Learning, NLP, Power BI, Tableau, TensorFlow",2026-03-12
AIJ101286,MLOps Engineer,QuantEdge,EdTech,Kolkata,2,1222348,Remote,Mid-size,PhD,High,10,34,"Deep Learning, NLP, Power BI, Tableau, TensorFlow",2026-05-25
AIJ101287,AI Engineer,AIWorks,Telecom,Chennai,15,2406346,Onsite,Startup,Master's,Medium,19,263,"Azure, LLMs, Python, SQL, TensorFlow",2025-11-23
AIJ101288,NLP Engineer,CloudMind,EdTech,Chennai,1,3304240,Remote,Enterprise,Master's,High,11,310,"AWS, Azure, Power BI, Statistics, Tableau",2025-08-25
AIJ101289,Prompt Engineer,DataSphere,Healthcare,Bangalore,0,2573335,Onsite,Startup,Bachelor's,High,5,432,"Azure, Deep Learning, Machine Learning, NLP, SQL",2025-10-28
AIJ101290,MLOps Engineer,DataSphere,Healthcare,Ahmedabad,0,2061312,Onsite,Startup,PhD,High,13,357,"Azure, Deep Learning, Machine Learning, NLP, Python",2026-01-04
AIJ101291,AI Researcher,AIWorks,Healthcare,Delhi,5,861012,Onsite,Enterprise,Master's,High,12,396,"Azure, Deep Learning, NLP, Power BI, Python",2026-01-17
AIJ101292,LLM Engineer,AIWorks,Finance,Mumbai,15,3546459,Remote,Enterprise,Bachelor's,High,18,314,"Azure, Machine Learning, Power BI, SQL, Tableau",2025-10-15
AIJ101293,AI Researcher,Insight Labs,SaaS,Noida,0,3622579,Remote,Startup,Bachelor's,Low,18,252,"Deep Learning, Machine Learning, SQL, Tableau, TensorFlow",2026-02-04
AIJ101294,Data Scientist,TechNova,SaaS,Ahmedabad,14,4993456,Onsite,Enterprise,Master's,Low,7,12,"AWS, Machine Learning, PyTorch, Python, TensorFlow",2025-08-22
AIJ101295,AI Researcher,AIWorks,Healthcare,Noida,0,2933230,Remote,Mid-size,Bachelor's,High,17,118,"LLMs, Machine Learning, Python, SQL, Statistics",2025-08-30
AIJ101296,AI Researcher,DataSphere,Retail,Kolkata,13,4658530,Hybrid,Mid-size,Master's,High,7,226,"Machine Learning, NLP, Power BI, PyTorch, Tableau",2026-03-22
AIJ101297,LLM Engineer,Insight Labs,Cybersecurity,Noida,15,1685432,Onsite,Startup,PhD,Medium,3,219,"AWS, NLP, Power BI, PyTorch, Python",2026-01-31
AIJ101298,Prompt Engineer,Insight Labs,Finance,Hyderabad,5,2015921,Remote,Enterprise,Master's,High,20,331,"Azure, Excel, Machine Learning, NLP, TensorFlow",2026-04-02
AIJ101299,NLP Engineer,QuantEdge,Retail,Noida,15,1915380,Hybrid,Enterprise,Master's,Low,7,312,"Azure, LLMs, Machine Learning, NLP, Tableau",2025-12-21
AIJ101300,LLM Engineer,CloudMind,EdTech,Delhi,10,4340641,Hybrid,Mid-size,Master's,Medium,16,415,"Azure, NLP, Statistics, Tableau, TensorFlow",2026-03-09
AIJ101301,Data Analyst,CloudMind,Cybersecurity,Chennai,10,2891977,Remote,Mid-size,Master's,Medium,14,10,"NLP, Power BI, PyTorch, Python, SQL",2025-08-13
AIJ101302,Data Analyst,InnoTech,Retail,Noida,4,1331143,Onsite,Enterprise,Bachelor's,Medium,19,35,"AWS, Excel, Machine Learning, Python, TensorFlow",2025-11-08
AIJ101303,Data Analyst,InnoTech,Logistics,Hyderabad,1,2552477,Remote,Enterprise,Bachelor's,Low,13,489,"AWS, Azure, Excel, Python, Statistics",2026-03-13
AIJ101304,Data Scientist,Insight Labs,Healthcare,Chennai,14,1791962,Onsite,Mid-size,Master's,High,15,286,"AWS, LLMs, PyTorch, Python, TensorFlow",2026-03-10
AIJ101305,Computer Vision Engineer,QuantEdge,EdTech,Kolkata,7,3095858,Remote,Enterprise,Master's,Medium,4,482,"Excel, LLMs, Machine Learning, Statistics, TensorFlow",2025-08-18
AIJ101306,Data Analyst,AIWorks,Cybersecurity,Kolkata,15,4262813,Remote,Mid-size,PhD,Low,17,85,"Deep Learning, NLP, SQL, Tableau, TensorFlow",2025-07-18
AIJ101307,AI Engineer,NextGen AI,Cybersecurity,Hyderabad,6,617752,Remote,Startup,PhD,Low,7,296,"AWS, Deep Learning, Python, Tableau, TensorFlow",2025-10-02
AIJ101308,Computer Vision Engineer,TechNova,Telecom,Kolkata,6,4518135,Hybrid,Mid-size,Master's,Medium,1,95,"Excel, LLMs, Python, Statistics, Tableau",2025-09-14
AIJ101309,AI Engineer,NextGen AI,Finance,Chennai,1,3562300,Onsite,Mid-size,Bachelor's,Medium,15,443,"LLMs, Machine Learning, NLP, Python, TensorFlow",2026-02-09
AIJ101310,NLP Engineer,QuantEdge,EdTech,Delhi,1,3251968,Remote,Startup,PhD,Medium,9,254,"AWS, LLMs, Machine Learning, PyTorch, Python",2025-06-16
AIJ101311,Data Scientist,Insight Labs,Logistics,Pune,10,2611277,Hybrid,Startup,PhD,High,11,488,"Azure, Deep Learning, Excel, Power BI, TensorFlow",2026-02-09
AIJ101312,LLM Engineer,Insight Labs,EdTech,Kolkata,8,4203326,Remote,Mid-size,Master's,Medium,7,489,"AWS, Azure, Deep Learning, NLP, Python",2025-11-06
AIJ101313,AI Researcher,TechNova,EdTech,Pune,2,1429860,Remote,Mid-size,PhD,Low,4,166,"AWS, Deep Learning, Excel, PyTorch, SQL",2026-04-06
AIJ101314,Data Scientist,Insight Labs,Telecom,Bangalore,11,4924904,Remote,Startup,Bachelor's,Low,6,302,"AWS, Deep Learning, LLMs, PyTorch, Tableau",2026-02-03
AIJ101315,Machine Learning Engineer,TechNova,Cybersecurity,Mumbai,11,1261775,Remote,Startup,PhD,High,19,138,"Deep Learning, Machine Learning, PyTorch, Statistics, Tableau",2026-04-18
AIJ101316,NLP Engineer,DataSphere,Healthcare,Mumbai,10,1800441,Remote,Startup,Bachelor's,Low,2,115,"Deep Learning, Excel, Power BI, PyTorch, Python",2026-01-04
AIJ101317,Prompt Engineer,NextGen AI,Healthcare,Mumbai,14,4947054,Remote,Enterprise,Master's,Low,17,321,"Deep Learning, Machine Learning, NLP, PyTorch, TensorFlow",2026-05-26
AIJ101318,MLOps Engineer,AIWorks,Retail,Mumbai,5,990397,Hybrid,Enterprise,PhD,Low,11,196,"Azure, LLMs, SQL, Tableau, TensorFlow",2026-06-06
AIJ101319,Data Scientist,QuantEdge,Cybersecurity,Kolkata,12,2373470,Onsite,Mid-size,PhD,High,10,426,"AWS, Azure, Excel, Python, Tableau",2026-05-26
AIJ101320,Computer Vision Engineer,Insight Labs,Cybersecurity,Mumbai,13,2573481,Hybrid,Startup,Bachelor's,Low,20,162,"AWS, Excel, PyTorch, SQL, TensorFlow",2025-10-30
AIJ101321,Data Analyst,QuantEdge,Healthcare,Remote,2,3317330,Onsite,Startup,Bachelor's,High,20,358,"AWS, Excel, LLMs, NLP, Python",2026-05-29
AIJ101322,AI Researcher,QuantEdge,Finance,Bangalore,9,2008489,Hybrid,Mid-size,Master's,High,17,387,"AWS, Deep Learning, Machine Learning, Tableau, TensorFlow",2026-03-21
AIJ101323,NLP Engineer,InnoTech,Retail,Noida,4,1551013,Hybrid,Startup,PhD,High,20,170,"Deep Learning, Machine Learning, Power BI, Python, Statistics",2026-05-21
AIJ101324,AI Researcher,AIWorks,Logistics,Bangalore,11,4581358,Onsite,Startup,Bachelor's,High,18,470,"Excel, Machine Learning, PyTorch, Python, Statistics",2026-05-11
AIJ101325,Data Scientist,QuantEdge,Finance,Delhi,5,3464988,Remote,Startup,Bachelor's,High,11,375,"AWS, Deep Learning, LLMs, SQL, TensorFlow",2026-02-11
AIJ101326,LLM Engineer,DataSphere,EdTech,Mumbai,10,1575459,Remote,Startup,Master's,Low,10,308,"AWS, Machine Learning, NLP, Power BI, Tableau",2025-10-21
AIJ101327,AI Engineer,AIWorks,EdTech,Kolkata,9,4309353,Onsite,Mid-size,Bachelor's,Medium,2,121,"AWS, Excel, NLP, PyTorch, Statistics",2026-05-05
AIJ101328,Data Scientist,TechNova,Cybersecurity,Mumbai,3,1986316,Onsite,Mid-size,Master's,High,19,144,"AWS, Azure, Python, Tableau, TensorFlow",2025-06-30
AIJ101329,AI Engineer,TechNova,EdTech,Pune,13,4070264,Onsite,Mid-size,Bachelor's,Low,11,31,"AWS, Azure, LLMs, Machine Learning, SQL",2026-04-17
AIJ101330,Data Analyst,NextGen AI,Healthcare,Pune,12,1201400,Hybrid,Enterprise,Master's,Low,1,252,"Deep Learning, Excel, LLMs, Tableau, TensorFlow",2025-06-12
AIJ101331,Machine Learning Engineer,InnoTech,Telecom,Bangalore,9,4294907,Onsite,Mid-size,Master's,Low,5,81,"LLMs, NLP, PyTorch, Python, SQL",2025-11-06
AIJ101332,Prompt Engineer,QuantEdge,Retail,Chennai,13,3661551,Remote,Mid-size,Bachelor's,Medium,12,372,"Deep Learning, Excel, PyTorch, SQL, Tableau",2025-08-13
AIJ101333,AI Engineer,CloudMind,Telecom,Ahmedabad,13,4249774,Onsite,Mid-size,PhD,Medium,2,73,"Deep Learning, LLMs, NLP, SQL, Tableau",2026-02-03
AIJ101334,AI Engineer,Insight Labs,Cybersecurity,Noida,2,2005064,Onsite,Mid-size,PhD,High,7,421,"AWS, Azure, Excel, Power BI, TensorFlow",2026-05-17
AIJ101335,NLP Engineer,TechNova,Retail,Pune,11,2694118,Hybrid,Mid-size,Bachelor's,Low,14,349,"LLMs, Machine Learning, NLP, SQL, Statistics",2025-08-30
AIJ101336,Computer Vision Engineer,CloudMind,SaaS,Mumbai,14,2804097,Onsite,Mid-size,Bachelor's,Low,8,196,"AWS, LLMs, NLP, Power BI, PyTorch",2026-02-07
AIJ101337,MLOps Engineer,QuantEdge,SaaS,Delhi,6,2623591,Onsite,Mid-size,Bachelor's,High,14,421,"AWS, Deep Learning, NLP, Power BI, PyTorch",2026-01-12
AIJ101338,AI Researcher,Insight Labs,Telecom,Remote,11,4838406,Hybrid,Startup,PhD,High,4,61,"Excel, Power BI, PyTorch, SQL, Statistics",2025-09-16
AIJ101339,LLM Engineer,DataSphere,EdTech,Ahmedabad,11,1841972,Onsite,Mid-size,Bachelor's,Low,3,191,"Azure, LLMs, Power BI, Python, Statistics",2025-08-09
AIJ101340,Data Scientist,CloudMind,EdTech,Kolkata,5,2808647,Hybrid,Startup,Master's,Low,20,184,"AWS, Azure, Excel, NLP, TensorFlow",2025-12-23
AIJ101341,Prompt Engineer,NextGen AI,SaaS,Hyderabad,1,4519200,Remote,Startup,PhD,Low,7,284,"Excel, LLMs, Machine Learning, NLP, Python",2025-12-18
AIJ101342,AI Researcher,NextGen AI,EdTech,Bangalore,4,588299,Remote,Enterprise,Bachelor's,Low,3,391,"AWS, Deep Learning, Excel, Python, TensorFlow",2026-06-10
AIJ101343,NLP Engineer,CloudMind,Telecom,Delhi,0,4278293,Remote,Enterprise,PhD,High,12,67,"Deep Learning, NLP, PyTorch, SQL, Statistics",2025-12-28
AIJ101344,AI Researcher,AIWorks,SaaS,Kolkata,8,2677056,Onsite,Startup,Bachelor's,Medium,2,397,"Azure, NLP, Power BI, Tableau, TensorFlow",2025-09-28
AIJ101345,Computer Vision Engineer,InnoTech,SaaS,Mumbai,4,1096917,Remote,Mid-size,Master's,High,15,230,"AWS, NLP, Power BI, SQL, TensorFlow",2025-09-22
AIJ101346,LLM Engineer,NextGen AI,Retail,Kolkata,10,778440,Remote,Enterprise,Master's,Medium,11,20,"AWS, Deep Learning, Excel, Python, Statistics",2025-06-21
AIJ101347,MLOps Engineer,InnoTech,SaaS,Bangalore,15,523757,Remote,Enterprise,PhD,Medium,10,464,"Azure, Deep Learning, Python, Statistics, TensorFlow",2025-07-04
AIJ101348,LLM Engineer,NextGen AI,Finance,Remote,4,2675949,Hybrid,Startup,PhD,Medium,18,114,"AWS, Excel, Power BI, Statistics, Tableau",2025-07-02
AIJ101349,Machine Learning Engineer,DataSphere,Telecom,Noida,14,4735214,Hybrid,Startup,Master's,Low,7,148,"Azure, Machine Learning, PyTorch, Python, Statistics",2026-03-04
AIJ101350,AI Engineer,DataSphere,Logistics,Delhi,1,4757098,Onsite,Startup,Bachelor's,Low,11,205,"NLP, Power BI, Python, SQL, Tableau",2026-05-21
AIJ101351,Data Scientist,AIWorks,Cybersecurity,Hyderabad,13,2743152,Onsite,Enterprise,Bachelor's,Low,18,263,"AWS, Azure, LLMs, Power BI, Python",2026-05-08
AIJ101352,AI Researcher,Insight Labs,Healthcare,Pune,14,4993900,Onsite,Mid-size,Bachelor's,Low,1,84,"LLMs, PyTorch, Python, SQL, Statistics",2025-12-25
AIJ101353,Data Analyst,Insight Labs,Finance,Kolkata,8,1184725,Hybrid,Enterprise,PhD,High,3,454,"Azure, Excel, Machine Learning, PyTorch, TensorFlow",2025-06-26
AIJ101354,AI Researcher,TechNova,Healthcare,Bangalore,3,2597306,Remote,Startup,PhD,Medium,2,11,"Power BI, PyTorch, SQL, Statistics, TensorFlow",2026-05-29
AIJ101355,Data Scientist,TechNova,Finance,Delhi,7,503807,Onsite,Mid-size,Master's,High,11,128,"Azure, NLP, PyTorch, Statistics, Tableau",2026-06-09
AIJ101356,Machine Learning Engineer,Insight Labs,SaaS,Chennai,4,984610,Remote,Startup,PhD,High,4,213,"PyTorch, Python, Statistics, Tableau, TensorFlow",2025-12-13
AIJ101357,AI Researcher,InnoTech,Logistics,Remote,6,3238137,Hybrid,Enterprise,PhD,High,15,487,"Deep Learning, Excel, NLP, Python, SQL",2026-01-20
AIJ101358,MLOps Engineer,CloudMind,Healthcare,Ahmedabad,4,2822074,Remote,Mid-size,Bachelor's,Medium,15,114,"Azure, Excel, PyTorch, Tableau, TensorFlow",2025-12-17
AIJ101359,AI Researcher,NextGen AI,SaaS,Remote,2,715091,Remote,Startup,Bachelor's,Medium,9,305,"AWS, Deep Learning, Power BI, PyTorch, Statistics",2025-07-27
AIJ101360,Data Scientist,DataSphere,SaaS,Delhi,11,1733140,Hybrid,Startup,Master's,Low,5,435,"AWS, Excel, Machine Learning, Tableau, TensorFlow",2025-09-15
AIJ101361,AI Engineer,Insight Labs,Retail,Pune,9,1299791,Remote,Mid-size,Bachelor's,Low,1,109,"AWS, Excel, LLMs, Python, Statistics",2025-10-11
AIJ101362,Prompt Engineer,DataSphere,Logistics,Chennai,0,1390942,Onsite,Startup,Bachelor's,Medium,16,261,"Excel, Power BI, Statistics, Tableau, TensorFlow",2025-11-09
AIJ101363,Data Scientist,InnoTech,Healthcare,Delhi,13,4955844,Onsite,Mid-size,PhD,Medium,3,451,"Deep Learning, LLMs, Python, SQL, Statistics",2026-01-24
AIJ101364,Prompt Engineer,NextGen AI,EdTech,Pune,4,3176742,Remote,Startup,Bachelor's,High,18,88,"Deep Learning, Excel, NLP, Statistics, TensorFlow",2025-12-31
AIJ101365,Machine Learning Engineer,AIWorks,Telecom,Bangalore,0,3366750,Hybrid,Enterprise,Master's,Low,13,495,"Deep Learning, Machine Learning, Power BI, PyTorch, Tableau",2026-05-03
AIJ101366,NLP Engineer,InnoTech,Telecom,Kolkata,13,4329125,Onsite,Startup,Master's,High,15,437,"Azure, Machine Learning, PyTorch, Python, Statistics",2025-08-28
AIJ101367,AI Researcher,TechNova,Telecom,Hyderabad,11,3018933,Remote,Mid-size,Bachelor's,Medium,19,221,"Azure, Machine Learning, NLP, PyTorch, SQL",2026-01-07
AIJ101368,Computer Vision Engineer,QuantEdge,Healthcare,Kolkata,2,2449917,Remote,Startup,PhD,Low,16,286,"Excel, Machine Learning, SQL, Tableau, TensorFlow",2026-06-02
AIJ101369,Computer Vision Engineer,CloudMind,Cybersecurity,Pune,3,2773075,Remote,Startup,Master's,Medium,1,345,"Azure, PyTorch, SQL, Statistics, TensorFlow",2025-09-08
AIJ101370,Prompt Engineer,DataSphere,Finance,Chennai,7,4037182,Hybrid,Mid-size,Bachelor's,Medium,7,152,"Power BI, Python, Statistics, Tableau, TensorFlow",2025-08-11
AIJ101371,Data Analyst,DataSphere,Finance,Bangalore,4,2040909,Onsite,Startup,Bachelor's,Medium,17,236,"AWS, Azure, Excel, LLMs, Power BI",2025-09-17
AIJ101372,NLP Engineer,QuantEdge,Finance,Hyderabad,12,3315497,Hybrid,Startup,Master's,Low,6,303,"AWS, Azure, Machine Learning, PyTorch, SQL",2026-01-22
AIJ101373,Prompt Engineer,DataSphere,Logistics,Hyderabad,14,4642016,Hybrid,Startup,PhD,High,12,300,"Azure, Deep Learning, Excel, LLMs, Tableau",2025-06-30
AIJ101374,LLM Engineer,DataSphere,Healthcare,Hyderabad,1,4993402,Hybrid,Startup,Master's,Medium,3,292,"LLMs, PyTorch, Python, SQL, Statistics",2025-10-12
AIJ101375,AI Engineer,CloudMind,Cybersecurity,Mumbai,12,4588438,Hybrid,Startup,Bachelor's,High,20,292,"AWS, Azure, Python, Statistics, TensorFlow",2025-12-17
AIJ101376,Data Analyst,CloudMind,Finance,Bangalore,6,3463790,Hybrid,Mid-size,Master's,High,7,292,"Azure, Machine Learning, Power BI, SQL, Tableau",2025-06-22
AIJ101377,Computer Vision Engineer,TechNova,Telecom,Remote,9,2248306,Remote,Startup,PhD,High,4,196,"AWS, Excel, PyTorch, Tableau, TensorFlow",2025-12-03
AIJ101378,AI Engineer,Insight Labs,Cybersecurity,Chennai,8,3269478,Remote,Startup,Master's,High,1,469,"Power BI, PyTorch, Python, SQL, TensorFlow",2026-05-03
AIJ101379,LLM Engineer,CloudMind,EdTech,Pune,15,2747285,Remote,Startup,Master's,High,16,481,"AWS, Azure, Machine Learning, SQL, Tableau",2025-10-22
AIJ101380,Data Scientist,CloudMind,Healthcare,Pune,11,4369290,Onsite,Startup,Master's,Medium,16,490,"Azure, Deep Learning, Excel, Power BI, TensorFlow",2025-10-18
AIJ101381,MLOps Engineer,NextGen AI,Healthcare,Chennai,5,3466908,Onsite,Enterprise,Master's,Medium,9,21,"Excel, LLMs, Machine Learning, PyTorch, Python",2025-10-07
AIJ101382,Prompt Engineer,Insight Labs,EdTech,Chennai,5,632158,Remote,Enterprise,PhD,Medium,7,68,"AWS, LLMs, Machine Learning, PyTorch, Tableau",2025-12-28
AIJ101383,Data Scientist,AIWorks,Retail,Mumbai,10,4964647,Hybrid,Mid-size,Master's,Low,19,33,"Azure, Excel, Python, Statistics, TensorFlow",2025-10-21
AIJ101384,Data Analyst,InnoTech,Retail,Ahmedabad,4,4786241,Onsite,Enterprise,Master's,Low,4,278,"Deep Learning, Power BI, PyTorch, Python, TensorFlow",2026-01-15
AIJ101385,AI Engineer,QuantEdge,Logistics,Mumbai,6,3869330,Hybrid,Enterprise,Master's,Low,7,394,"Azure, Deep Learning, Power BI, Python, SQL",2026-03-05
AIJ101386,Prompt Engineer,QuantEdge,Cybersecurity,Chennai,3,1090375,Remote,Startup,Bachelor's,Medium,2,159,"Azure, LLMs, Machine Learning, NLP, SQL",2025-07-23
AIJ101387,MLOps Engineer,InnoTech,Finance,Ahmedabad,15,2964157,Hybrid,Mid-size,PhD,Low,4,194,"Azure, Excel, PyTorch, SQL, Tableau",2026-02-11
AIJ101388,MLOps Engineer,AIWorks,Cybersecurity,Pune,15,1136341,Onsite,Startup,Master's,Medium,1,211,"AWS, Deep Learning, Excel, NLP, Python",2026-05-07
AIJ101389,Data Scientist,CloudMind,Logistics,Hyderabad,3,1391762,Onsite,Mid-size,Bachelor's,Medium,4,219,"Deep Learning, Excel, LLMs, Power BI, Tableau",2025-08-15
AIJ101390,NLP Engineer,DataSphere,Finance,Hyderabad,6,4005908,Remote,Startup,Master's,Low,4,453,"Excel, LLMs, Power BI, SQL, Statistics",2026-06-02
AIJ101391,NLP Engineer,QuantEdge,Finance,Bangalore,15,1886389,Hybrid,Mid-size,PhD,Low,17,174,"Excel, Machine Learning, NLP, Power BI, Tableau",2025-09-11
